x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,time
0.628819,0.718673,0.747073,0.654466,0.810725,0.559297,0.857943,0.475122,0.920613,0.386275,0.713389,0.395664,0.728978,0.277866,0.735687,0.190676,0.738503,0.120372,0.637192,0.399012,0.626292,0.274172,0.616248,0.181193,0.608043,0.099661,0.561239,0.423920,0.537552,0.313719,0.523770,0.223568,0.513965,0.148247,0.490126,0.460207,0.458139,0.368477,0.446117,0.298567,0.438230,0.235320,1572669045966
0.633062,0.717250,0.751967,0.657820,0.817220,0.563547,0.865055,0.479350,0.931926,0.391795,0.721868,0.396777,0.737600,0.275153,0.742459,0.188770,0.742704,0.119322,0.644301,0.400381,0.636111,0.273025,0.626362,0.180139,0.617162,0.097778,0.568370,0.424980,0.544250,0.314024,0.529371,0.224720,0.516751,0.149089,0.497805,0.460245,0.463835,0.367582,0.450617,0.299866,0.441433,0.238447,1572669046085
0.641004,0.715131,0.760060,0.656873,0.825152,0.562802,0.869858,0.478793,0.937279,0.390973,0.728248,0.394998,0.744169,0.274878,0.750120,0.189988,0.752369,0.121612,0.649979,0.397429,0.641876,0.269597,0.634234,0.176816,0.628759,0.095149,0.573343,0.422086,0.550369,0.312607,0.536257,0.224159,0.525434,0.146236,0.502297,0.459636,0.470888,0.369273,0.457655,0.301776,0.448717,0.238208,1572669046201
0.648023,0.714602,0.766854,0.654350,0.830003,0.560768,0.875919,0.479262,0.943350,0.391354,0.735118,0.395416,0.751365,0.278690,0.758225,0.192105,0.761627,0.122869,0.658229,0.399894,0.646658,0.273627,0.637276,0.180088,0.631961,0.099075,0.583039,0.424558,0.557601,0.316053,0.544069,0.225811,0.536034,0.150421,0.511801,0.459494,0.479114,0.369538,0.466847,0.301046,0.459657,0.238655,1572669046315
0.641468,0.717747,0.759591,0.657841,0.828587,0.559175,0.875236,0.477567,0.940973,0.391329,0.730824,0.395653,0.747191,0.280533,0.751873,0.198312,0.750592,0.131043,0.651910,0.400197,0.645173,0.276933,0.638314,0.185209,0.631760,0.105729,0.574125,0.426436,0.548138,0.317601,0.536922,0.228242,0.524433,0.151954,0.501150,0.463264,0.466842,0.374406,0.454206,0.307009,0.442267,0.240425,1572669046433
0.635319,0.717644,0.753897,0.655095,0.821357,0.558982,0.867486,0.475898,0.932685,0.392063,0.720828,0.401060,0.736940,0.280579,0.740811,0.197787,0.738904,0.131540,0.642583,0.404576,0.637261,0.275566,0.628327,0.183039,0.620276,0.102573,0.565914,0.429429,0.542109,0.317291,0.528686,0.227515,0.516278,0.149662,0.495787,0.464423,0.460127,0.375277,0.445239,0.308786,0.431323,0.243016,1572669046549
0.624913,0.716061,0.741211,0.656235,0.812665,0.560543,0.860859,0.478850,0.922973,0.394950,0.714474,0.400135,0.730104,0.280842,0.736968,0.194057,0.738333,0.123313,0.636502,0.403120,0.630612,0.275391,0.623594,0.181986,0.617136,0.099908,0.559019,0.428473,0.536178,0.316210,0.523608,0.225058,0.511591,0.148157,0.487066,0.464507,0.452470,0.372455,0.439149,0.304585,0.427493,0.239455,1572669046665
0.620776,0.719005,0.733822,0.655954,0.801522,0.560803,0.850816,0.478023,0.916454,0.391131,0.708893,0.400419,0.724465,0.282567,0.731984,0.195363,0.734610,0.124774,0.631627,0.403417,0.625620,0.277608,0.617932,0.183272,0.609868,0.104148,0.552759,0.428191,0.529366,0.316061,0.516739,0.225522,0.504051,0.150575,0.479589,0.463630,0.446855,0.370206,0.435220,0.302423,0.425748,0.238496,1572669046781
0.613949,0.717633,0.730180,0.652306,0.798605,0.556314,0.845559,0.473082,0.905224,0.385103,0.698259,0.397373,0.711926,0.280117,0.714679,0.197826,0.711709,0.132269,0.620414,0.402864,0.613240,0.276818,0.603029,0.184481,0.592153,0.105321,0.543432,0.429112,0.517603,0.318745,0.504870,0.229212,0.491952,0.153627,0.472934,0.465673,0.436350,0.376065,0.423010,0.308340,0.409986,0.242793,1572669046897
0.604116,0.721176,0.719141,0.655098,0.787200,0.557686,0.835212,0.473696,0.896567,0.388914,0.689926,0.397904,0.704740,0.277779,0.710920,0.192121,0.710370,0.121243,0.612500,0.402612,0.605475,0.275032,0.597643,0.183202,0.588735,0.100582,0.535188,0.429860,0.510938,0.317895,0.498857,0.227435,0.485762,0.150110,0.463494,0.468926,0.427884,0.376237,0.414731,0.309132,0.402557,0.244193,1572669047014
0.594780,0.719586,0.713251,0.656999,0.783196,0.558056,0.829312,0.471859,0.890829,0.386857,0.682663,0.396286,0.696003,0.278688,0.701898,0.192513,0.703891,0.121963,0.603959,0.401661,0.596657,0.276413,0.588946,0.182313,0.581168,0.100684,0.525574,0.428313,0.501707,0.318792,0.490048,0.226941,0.478476,0.148065,0.451966,0.465799,0.419324,0.373786,0.407155,0.304957,0.398143,0.238900,1572669047128
0.589683,0.717984,0.708710,0.654585,0.777045,0.555958,0.824213,0.471123,0.888418,0.386372,0.676925,0.395695,0.690448,0.278767,0.696922,0.191394,0.699577,0.120419,0.599152,0.401532,0.591551,0.275954,0.584383,0.181406,0.576972,0.099963,0.520623,0.427525,0.497005,0.317126,0.485396,0.225097,0.474081,0.147506,0.447238,0.463533,0.414434,0.370551,0.402449,0.302103,0.393155,0.237024,1572669047246
0.583636,0.722902,0.699624,0.658702,0.768955,0.558928,0.817346,0.473159,0.880449,0.388400,0.669073,0.397474,0.682689,0.280034,0.687383,0.195615,0.687235,0.127548,0.591808,0.402968,0.584232,0.277979,0.575572,0.184933,0.566838,0.105382,0.514237,0.429986,0.489216,0.319519,0.476300,0.228375,0.463045,0.150586,0.442929,0.467287,0.408000,0.375531,0.394814,0.307342,0.383179,0.240176,1572669047360
0.577292,0.720430,0.692580,0.655988,0.762086,0.558303,0.809576,0.472349,0.871670,0.387769,0.659021,0.397447,0.672836,0.278333,0.675605,0.194770,0.672430,0.125343,0.581511,0.403486,0.574212,0.275243,0.565835,0.182752,0.557500,0.099622,0.503577,0.430826,0.479848,0.320557,0.467138,0.228670,0.454653,0.147111,0.433409,0.470175,0.398742,0.380787,0.384601,0.312483,0.371108,0.243970,1572669047478
0.567579,0.722172,0.684339,0.658797,0.755405,0.562324,0.803589,0.475332,0.864442,0.388721,0.654591,0.398878,0.666798,0.277975,0.672223,0.190634,0.672015,0.120234,0.576173,0.405141,0.567778,0.277795,0.560817,0.183409,0.552587,0.100956,0.498457,0.433240,0.473183,0.321525,0.459808,0.229361,0.445663,0.150329,0.427238,0.472332,0.391357,0.379013,0.377576,0.309985,0.366109,0.243623,1572669047594
0.561243,0.722671,0.674697,0.658902,0.746882,0.560832,0.797752,0.474274,0.860393,0.387846,0.644987,0.396697,0.660063,0.278660,0.664290,0.192373,0.663439,0.122881,0.567677,0.403633,0.559802,0.276360,0.551043,0.182142,0.542531,0.103526,0.490382,0.431175,0.466759,0.317419,0.452564,0.224549,0.438904,0.148790,0.420874,0.469930,0.385121,0.376627,0.370565,0.307528,0.358079,0.243274,1572669047710
0.556279,0.725483,0.671266,0.656975,0.744057,0.559476,0.793682,0.473919,0.856155,0.387361,0.640271,0.399179,0.652484,0.278182,0.655730,0.192751,0.654031,0.123361,0.562308,0.405186,0.553627,0.276546,0.545703,0.183050,0.538910,0.099936,0.484850,0.433228,0.460773,0.320112,0.446602,0.227870,0.433902,0.148509,0.414468,0.474086,0.378821,0.381194,0.363530,0.311574,0.350776,0.244345,1572669047836
0.544560,0.726927,0.662525,0.655358,0.736161,0.560471,0.784317,0.475444,0.842435,0.386919,0.629872,0.398738,0.643953,0.278031,0.645995,0.194149,0.643488,0.127329,0.552532,0.407584,0.545465,0.277959,0.537448,0.185631,0.529458,0.105747,0.475117,0.435815,0.450603,0.321607,0.437659,0.229542,0.423941,0.151312,0.405188,0.474930,0.370167,0.381658,0.356280,0.310950,0.343973,0.243417,1572669047953
0.541112,0.727145,0.655006,0.654035,0.726481,0.558303,0.777170,0.474995,0.840110,0.388687,0.623228,0.399769,0.636276,0.278457,0.640421,0.194228,0.639276,0.125517,0.546118,0.405889,0.536589,0.276432,0.528935,0.183651,0.522065,0.101063,0.469261,0.433775,0.445629,0.319777,0.432125,0.227276,0.420276,0.148611,0.399017,0.473566,0.363369,0.379600,0.347743,0.310261,0.334975,0.244174,1572669048070
0.534334,0.729050,0.653978,0.657909,0.726383,0.561117,0.775663,0.475434,0.836748,0.389225,0.618609,0.400129,0.629690,0.279989,0.633708,0.193890,0.632980,0.124889,0.540145,0.407040,0.529632,0.278916,0.522526,0.184344,0.515860,0.101477,0.463038,0.435189,0.437338,0.322660,0.424638,0.229478,0.411734,0.150419,0.392322,0.474852,0.357260,0.381657,0.342865,0.310941,0.331384,0.243066,1572669048183
0.525773,0.725325,0.642683,0.651395,0.712842,0.558605,0.763651,0.475845,0.828356,0.386613,0.610834,0.401508,0.621028,0.277455,0.624461,0.192821,0.623871,0.125579,0.533174,0.408479,0.524927,0.276347,0.517747,0.182942,0.510881,0.101259,0.455962,0.434784,0.433677,0.318715,0.421398,0.227815,0.409381,0.150915,0.385162,0.472321,0.351948,0.378014,0.337768,0.309376,0.325282,0.243760,1572669048297
0.522148,0.723855,0.636872,0.655301,0.710426,0.559426,0.760686,0.474969,0.820035,0.385975,0.606349,0.396280,0.620845,0.276930,0.623430,0.192452,0.621194,0.124863,0.529687,0.403924,0.521640,0.275758,0.512931,0.182654,0.505038,0.101401,0.452296,0.432197,0.426598,0.320098,0.412833,0.227258,0.399655,0.148503,0.381905,0.471926,0.346508,0.380824,0.331754,0.310818,0.318840,0.244071,1572669048413
0.517956,0.727527,0.631303,0.661433,0.705865,0.563262,0.757970,0.477732,0.820030,0.390862,0.601621,0.399345,0.616011,0.279947,0.619825,0.193692,0.619138,0.125101,0.523818,0.406094,0.515532,0.278509,0.506522,0.185120,0.498261,0.106362,0.446086,0.434089,0.421499,0.319684,0.406854,0.227950,0.392602,0.151931,0.375195,0.474444,0.340278,0.380233,0.325266,0.310852,0.312413,0.245393,1572669048531
0.510299,0.728231,0.627887,0.653732,0.699256,0.560752,0.751609,0.476864,0.815415,0.389523,0.592859,0.404483,0.602988,0.279817,0.604371,0.197421,0.601815,0.133157,0.514739,0.410031,0.504911,0.277679,0.495367,0.185078,0.486731,0.104867,0.436667,0.436226,0.412475,0.321046,0.398882,0.229824,0.385949,0.150801,0.366167,0.473619,0.332686,0.379806,0.316573,0.311464,0.302022,0.245112,1572669048710
0.504724,0.726011,0.618288,0.653762,0.690320,0.560218,0.741438,0.477662,0.803426,0.393249,0.586951,0.402120,0.597261,0.279755,0.600540,0.195195,0.600097,0.127380,0.509873,0.407973,0.500881,0.277408,0.493156,0.184193,0.485771,0.102937,0.432220,0.434815,0.409099,0.320998,0.396134,0.228694,0.383902,0.149749,0.361369,0.474202,0.329590,0.380216,0.313081,0.311461,0.298432,0.245949,1572669048767
0.496902,0.728281,0.613409,0.659355,0.689632,0.560706,0.740693,0.475048,0.799022,0.388286,0.582028,0.399017,0.594673,0.278052,0.597906,0.193530,0.596854,0.125209,0.503914,0.406381,0.494289,0.277992,0.485957,0.184751,0.479912,0.102555,0.425874,0.435038,0.401223,0.321315,0.387309,0.228067,0.374919,0.148014,0.354874,0.476733,0.320292,0.383312,0.304985,0.313809,0.292583,0.245917,1572669048889
0.490590,0.724943,0.606996,0.654800,0.678954,0.559405,0.730554,0.476036,0.792278,0.389154,0.573927,0.398731,0.585277,0.277088,0.588406,0.193547,0.587598,0.127249,0.497163,0.405131,0.488681,0.275819,0.480544,0.182494,0.473059,0.101143,0.419524,0.432374,0.395460,0.319812,0.382292,0.227794,0.369460,0.148248,0.349020,0.471502,0.315309,0.379492,0.300075,0.311120,0.286600,0.244586,1572669049011
0.479598,0.727396,0.598369,0.654685,0.669658,0.558800,0.721335,0.475556,0.783293,0.392536,0.564926,0.402585,0.573532,0.281290,0.577098,0.197781,0.577578,0.132834,0.487206,0.408383,0.475852,0.277623,0.466386,0.183261,0.458458,0.104721,0.408718,0.435157,0.382096,0.318815,0.367779,0.228020,0.354788,0.151916,0.338770,0.473269,0.304669,0.377001,0.288259,0.308085,0.273394,0.241622,1572669049127
0.474685,0.724340,0.588114,0.656232,0.660203,0.561203,0.711246,0.477365,0.771562,0.391079,0.559164,0.400851,0.571876,0.279654,0.575100,0.195382,0.571859,0.127648,0.482046,0.407837,0.473343,0.276575,0.464599,0.183754,0.455470,0.102823,0.403760,0.436101,0.378657,0.321767,0.365454,0.229491,0.351289,0.151045,0.332506,0.475315,0.297661,0.381521,0.282088,0.312789,0.266972,0.247277,1572669049245
0.468284,0.722032,0.583662,0.652871,0.654067,0.555497,0.705045,0.471664,0.768069,0.386775,0.551288,0.401404,0.564930,0.279293,0.572206,0.193789,0.573857,0.124310,0.473627,0.407515,0.465484,0.276597,0.458536,0.183492,0.451602,0.101779,0.396178,0.435370,0.370876,0.320172,0.358101,0.228483,0.344398,0.151074,0.325983,0.474743,0.289903,0.380371,0.274681,0.312117,0.261578,0.246138,1572669049360
0.460868,0.723845,0.573943,0.659438,0.646791,0.561403,0.697677,0.474385,0.760173,0.389657,0.546735,0.403047,0.560699,0.282497,0.566670,0.195361,0.566597,0.123881,0.468575,0.408058,0.460229,0.278988,0.453451,0.184884,0.446124,0.102679,0.390379,0.436452,0.364926,0.320828,0.352621,0.228334,0.338927,0.150149,0.319195,0.475973,0.283077,0.380681,0.268031,0.312247,0.254929,0.245139,1572669049477
0.452950,0.721617,0.565810,0.655129,0.636649,0.560108,0.686797,0.475573,0.746878,0.389914,0.538303,0.401734,0.552494,0.281906,0.558914,0.196122,0.559089,0.125851,0.461529,0.408167,0.452362,0.277942,0.445227,0.185394,0.438384,0.104468,0.383831,0.436281,0.358013,0.320486,0.345423,0.228721,0.332101,0.151440,0.313396,0.475321,0.277415,0.380832,0.262003,0.311632,0.248407,0.244877,1572669049592
0.444333,0.719277,0.560550,0.650448,0.629499,0.555382,0.679165,0.471295,0.743585,0.387309,0.530640,0.400485,0.545952,0.278250,0.552900,0.193704,0.554244,0.122764,0.453092,0.406181,0.444906,0.274617,0.438836,0.182239,0.431899,0.099611,0.375739,0.432180,0.351696,0.316101,0.338694,0.225150,0.326043,0.147361,0.304901,0.468905,0.268938,0.374631,0.253536,0.307422,0.240656,0.241756,1572669049704
0.433006,0.721902,0.548608,0.655166,0.619539,0.561566,0.670578,0.477566,0.733414,0.392479,0.523819,0.404094,0.539965,0.282460,0.547216,0.196573,0.549199,0.126892,0.446148,0.409476,0.438093,0.277306,0.431397,0.184360,0.424737,0.105262,0.367719,0.434976,0.343552,0.315869,0.331062,0.224255,0.318826,0.148517,0.295956,0.470220,0.259884,0.372569,0.246281,0.303611,0.234753,0.237661,1572669049822
0.426302,0.720885,0.542938,0.650860,0.614074,0.557683,0.666602,0.474019,0.729583,0.388112,0.516831,0.400739,0.533215,0.277593,0.540125,0.194016,0.541737,0.124915,0.439985,0.406664,0.432813,0.274211,0.426482,0.181932,0.419163,0.101393,0.361254,0.431408,0.337372,0.313577,0.324447,0.222923,0.311681,0.146096,0.290241,0.466081,0.254871,0.369390,0.240188,0.302085,0.227883,0.236988,1572669049938
0.419184,0.722707,0.534916,0.652492,0.605071,0.558760,0.656713,0.474722,0.716303,0.388084,0.510507,0.402027,0.525773,0.277654,0.530940,0.194192,0.532140,0.126952,0.433315,0.407459,0.426351,0.275438,0.417218,0.183114,0.407891,0.102901,0.353993,0.432969,0.331304,0.316576,0.319192,0.226362,0.307176,0.149312,0.281729,0.468374,0.248468,0.370854,0.235713,0.301844,0.225210,0.234807,1572669050055
0.413280,0.725437,0.529159,0.655702,0.600821,0.561941,0.653047,0.477224,0.714449,0.389550,0.504619,0.404172,0.519684,0.280470,0.527014,0.197214,0.530412,0.129172,0.427370,0.408932,0.421649,0.276953,0.414918,0.183859,0.407383,0.103970,0.347304,0.433657,0.325526,0.316697,0.313783,0.225863,0.302050,0.148576,0.274235,0.468400,0.240769,0.371281,0.228056,0.302610,0.218473,0.235800,1572669050170
0.406762,0.725183,0.523343,0.655280,0.594142,0.561397,0.645795,0.477719,0.704036,0.390709,0.498177,0.404707,0.513733,0.279726,0.519624,0.197115,0.521321,0.129708,0.421012,0.410171,0.413759,0.277562,0.404814,0.184534,0.395834,0.104327,0.341304,0.435638,0.318881,0.318783,0.305789,0.226899,0.293524,0.148816,0.269661,0.470661,0.235736,0.372911,0.221095,0.303811,0.209498,0.237395,1572669050285
0.400774,0.725793,0.517544,0.656558,0.588145,0.561526,0.640471,0.477332,0.701447,0.389499,0.491865,0.405640,0.508180,0.281318,0.514919,0.198301,0.517747,0.129781,0.414813,0.409465,0.409127,0.277227,0.401836,0.183519,0.394224,0.103039,0.335078,0.432952,0.312659,0.316485,0.300767,0.224849,0.289951,0.147471,0.263041,0.466603,0.226963,0.370624,0.212659,0.302211,0.202053,0.236321,1572669050401
0.392861,0.726538,0.509418,0.655546,0.579636,0.562105,0.632070,0.478365,0.690783,0.391303,0.485135,0.405171,0.500599,0.279765,0.506152,0.196890,0.507530,0.129359,0.406853,0.409762,0.399825,0.275721,0.390854,0.181903,0.381993,0.101989,0.326919,0.434428,0.303937,0.317222,0.291530,0.224935,0.280411,0.147699,0.255332,0.468698,0.220666,0.371540,0.206749,0.302291,0.196167,0.236408,1572669050516
0.380865,0.728116,0.499053,0.654549,0.568085,0.561800,0.618745,0.478652,0.676370,0.391398,0.471411,0.402442,0.484837,0.280194,0.489871,0.198981,0.492261,0.132493,0.393979,0.408723,0.384898,0.276713,0.375650,0.185832,0.367329,0.105813,0.315704,0.433990,0.293809,0.318841,0.281798,0.227959,0.270779,0.149764,0.244855,0.468307,0.211489,0.373541,0.198723,0.303835,0.188580,0.236354,1572669050634
