x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,time
0.429465,0.891410,0.497843,0.838278,0.540243,0.784781,0.572628,0.734771,0.606620,0.676626,0.485565,0.701098,0.492503,0.618445,0.494475,0.565013,0.492784,0.523072,0.440108,0.702456,0.432880,0.616887,0.427014,0.557853,0.420655,0.507641,0.393295,0.716756,0.374824,0.639226,0.366246,0.583270,0.358927,0.538156,0.350689,0.738083,0.326256,0.674164,0.315791,0.630875,0.308739,0.590437,1572669377493
0.414027,0.886236,0.483930,0.833711,0.526494,0.780506,0.559358,0.730858,0.591587,0.673303,0.471822,0.695472,0.478459,0.614563,0.480277,0.561854,0.478061,0.520808,0.425437,0.696732,0.420082,0.611961,0.415223,0.554283,0.410028,0.504730,0.378773,0.711168,0.362640,0.634745,0.354364,0.579949,0.347192,0.536120,0.335777,0.732125,0.311600,0.669171,0.301698,0.627202,0.294698,0.588306,1572669377610
0.403237,0.874474,0.473013,0.827603,0.515307,0.777081,0.547826,0.728410,0.584419,0.671452,0.459136,0.686301,0.465114,0.607491,0.469012,0.556255,0.469303,0.516319,0.412607,0.689552,0.407102,0.604903,0.402692,0.548369,0.398350,0.499954,0.366082,0.704895,0.350458,0.630025,0.342912,0.574895,0.336328,0.531200,0.322971,0.724675,0.299063,0.663000,0.289693,0.621471,0.282760,0.583013,1572669377727
0.389021,0.867067,0.462822,0.815977,0.502890,0.767191,0.533186,0.721293,0.568589,0.665682,0.445793,0.679439,0.452662,0.601139,0.455973,0.549609,0.456070,0.509179,0.399091,0.682659,0.392018,0.598743,0.387218,0.542103,0.382204,0.492789,0.353059,0.697905,0.336859,0.622209,0.329866,0.566457,0.323706,0.522614,0.310702,0.718545,0.287584,0.656575,0.277075,0.614457,0.268291,0.577165,1572669377840
0.380791,0.858894,0.454219,0.813156,0.494129,0.761852,0.524270,0.714661,0.561322,0.660104,0.435223,0.671632,0.442912,0.595245,0.448016,0.544261,0.450225,0.504513,0.388600,0.675670,0.382331,0.593002,0.377785,0.536575,0.373919,0.486348,0.342452,0.691295,0.327168,0.619033,0.318831,0.562554,0.311604,0.516604,0.299881,0.710905,0.276635,0.652773,0.266535,0.610074,0.258855,0.570949,1572669377956
0.364986,0.854945,0.439726,0.806634,0.479785,0.756797,0.509338,0.709979,0.545660,0.655682,0.422100,0.667549,0.428394,0.589731,0.431377,0.538856,0.431850,0.499015,0.375579,0.670324,0.368401,0.587073,0.363910,0.530090,0.359209,0.480593,0.329447,0.685479,0.312437,0.609573,0.305357,0.553165,0.298731,0.508723,0.287289,0.706223,0.262546,0.644391,0.251144,0.601903,0.241073,0.563502,1572669378074
0.355860,0.845198,0.430042,0.799691,0.470983,0.748195,0.501720,0.700052,0.538393,0.644522,0.411660,0.656554,0.418769,0.580551,0.423556,0.530244,0.425117,0.489870,0.364104,0.660541,0.358303,0.577641,0.353958,0.521394,0.349513,0.471160,0.317628,0.676186,0.302976,0.604043,0.295463,0.547962,0.288706,0.501524,0.274841,0.695903,0.251464,0.637860,0.241644,0.595404,0.233496,0.555392,1572669378205
0.348225,0.837524,0.421105,0.791512,0.461235,0.739828,0.491337,0.691908,0.528010,0.637260,0.402492,0.650131,0.410249,0.573772,0.415118,0.523081,0.416515,0.483143,0.355899,0.653332,0.350032,0.571141,0.345386,0.515241,0.340910,0.465498,0.309849,0.668637,0.294954,0.596907,0.287199,0.540915,0.279638,0.494938,0.267449,0.688929,0.245190,0.631450,0.235247,0.589090,0.227311,0.549937,1572669378325
0.335152,0.825380,0.409847,0.777800,0.449100,0.727906,0.478605,0.680639,0.515112,0.625284,0.391928,0.638621,0.399357,0.561664,0.403273,0.511518,0.403288,0.470081,0.343824,0.641565,0.339563,0.557410,0.336286,0.502268,0.332101,0.452603,0.297335,0.656592,0.283086,0.582975,0.275966,0.528618,0.269363,0.483700,0.254772,0.676875,0.232968,0.617744,0.222726,0.576558,0.213377,0.537518,1572669378442
0.330001,0.817780,0.402895,0.773743,0.442886,0.721014,0.472654,0.672840,0.508601,0.617146,0.383590,0.629494,0.391783,0.553385,0.396389,0.502734,0.396982,0.462955,0.336771,0.633417,0.330848,0.552030,0.326116,0.496555,0.320750,0.446884,0.290468,0.649069,0.275101,0.578670,0.266197,0.523010,0.256993,0.477472,0.248066,0.669153,0.225885,0.612859,0.215901,0.570848,0.207810,0.532600,1572669378557
0.315447,0.804647,0.389721,0.758371,0.429159,0.708799,0.458678,0.661207,0.495980,0.606540,0.372239,0.618854,0.380003,0.541469,0.384301,0.491068,0.384767,0.449325,0.324134,0.622080,0.319673,0.537337,0.316576,0.482245,0.312736,0.432766,0.277721,0.637470,0.263431,0.563296,0.256377,0.509378,0.249761,0.465039,0.235076,0.657862,0.212969,0.597890,0.202737,0.556975,0.193361,0.518133,1572669378673
0.314078,0.796960,0.386716,0.750616,0.426882,0.697167,0.457102,0.650022,0.494069,0.595065,0.366643,0.605878,0.374976,0.530938,0.380390,0.481146,0.381563,0.440737,0.319818,0.609237,0.314290,0.529662,0.311043,0.475539,0.306237,0.425658,0.273315,0.624496,0.259244,0.554770,0.251473,0.500214,0.242764,0.454793,0.230317,0.645015,0.208415,0.589217,0.198519,0.548500,0.190060,0.511113,1572669378790
0.301729,0.784873,0.375651,0.737620,0.415416,0.686977,0.445575,0.640249,0.483608,0.585305,0.358664,0.596659,0.365475,0.520490,0.370176,0.469964,0.370503,0.428536,0.310284,0.600415,0.305780,0.517151,0.303368,0.462610,0.299607,0.412017,0.263661,0.615416,0.250031,0.542162,0.244363,0.488132,0.237862,0.442690,0.220365,0.635016,0.198728,0.577182,0.189231,0.535441,0.179542,0.495112,1572669378904
0.292842,0.774545,0.367095,0.727344,0.407266,0.675802,0.436882,0.628402,0.473714,0.572922,0.349128,0.583227,0.356290,0.507442,0.360900,0.456838,0.361230,0.416003,0.301142,0.587261,0.296509,0.503925,0.293269,0.448563,0.288745,0.397613,0.254687,0.602537,0.241008,0.529880,0.233912,0.474818,0.226449,0.429161,0.211526,0.622003,0.190358,0.564634,0.181273,0.522160,0.172885,0.482467,1572669379021
0.290543,0.762011,0.363240,0.714841,0.404920,0.662983,0.435949,0.616268,0.472125,0.560956,0.345542,0.571836,0.354058,0.496131,0.359999,0.446504,0.361134,0.405590,0.298136,0.575006,0.293216,0.493844,0.289848,0.439836,0.285071,0.389918,0.251925,0.589844,0.238508,0.518584,0.230276,0.464683,0.221624,0.419707,0.209094,0.610187,0.187444,0.553188,0.177362,0.512545,0.168763,0.475192,1572669379137
0.283335,0.749840,0.356832,0.701138,0.396456,0.649651,0.425825,0.602176,0.462293,0.547893,0.339562,0.559309,0.345873,0.483868,0.349868,0.433237,0.349699,0.392668,0.290728,0.562885,0.285779,0.480094,0.282327,0.425422,0.277703,0.374927,0.243837,0.577919,0.230224,0.505022,0.223107,0.450696,0.216188,0.405964,0.200186,0.597426,0.178352,0.540074,0.168789,0.498080,0.160215,0.458986,1572669379250
0.278042,0.739796,0.352213,0.691948,0.393520,0.638289,0.424102,0.589871,0.460377,0.535662,0.334506,0.547244,0.343445,0.471658,0.349003,0.421774,0.349460,0.381175,0.285932,0.549471,0.280941,0.467750,0.277535,0.413834,0.272737,0.364674,0.239640,0.563942,0.226588,0.491505,0.218241,0.436896,0.210035,0.392316,0.196849,0.583702,0.175065,0.526126,0.164887,0.485140,0.156440,0.447508,1572669379366
0.278229,0.726785,0.351399,0.679819,0.393110,0.626384,0.422871,0.576949,0.459219,0.523190,0.333955,0.533591,0.342860,0.457976,0.349363,0.408180,0.351147,0.367750,0.284648,0.535906,0.279736,0.453920,0.276176,0.400398,0.271299,0.352538,0.238124,0.550876,0.225329,0.478814,0.215585,0.425030,0.206585,0.380048,0.195094,0.572175,0.174015,0.514416,0.163992,0.473990,0.155758,0.436432,1572669379494
0.271588,0.711054,0.344468,0.664858,0.386526,0.611719,0.416613,0.562888,0.452909,0.509453,0.329760,0.518842,0.337572,0.442725,0.341652,0.392545,0.341058,0.352607,0.280230,0.522200,0.275244,0.438607,0.271800,0.384580,0.267940,0.335252,0.233240,0.537391,0.220495,0.463178,0.213005,0.408426,0.206553,0.363672,0.189511,0.557693,0.169096,0.499445,0.160014,0.458181,0.152424,0.420299,1572669379617
0.272050,0.700714,0.343835,0.653272,0.384738,0.599095,0.414654,0.550544,0.451126,0.497562,0.327048,0.506700,0.336379,0.430869,0.343261,0.380645,0.345381,0.340651,0.278964,0.508709,0.273160,0.427152,0.269613,0.373227,0.264792,0.325687,0.232908,0.523743,0.220020,0.451917,0.210950,0.397608,0.202405,0.352476,0.190454,0.545593,0.169380,0.487993,0.158853,0.447713,0.150694,0.409870,1572669379733
0.269189,0.686954,0.343093,0.639957,0.384588,0.585215,0.412409,0.534781,0.447744,0.482406,0.327295,0.490302,0.335740,0.415497,0.340485,0.366271,0.341378,0.326326,0.277260,0.492433,0.272545,0.410181,0.269471,0.356139,0.266595,0.307415,0.230348,0.507975,0.218070,0.435724,0.208915,0.381844,0.201577,0.335978,0.185829,0.530415,0.165905,0.472808,0.157197,0.432494,0.151114,0.394772,1572669379847
0.266208,0.674243,0.339312,0.625458,0.380842,0.572671,0.411092,0.523883,0.446977,0.469973,0.323452,0.479217,0.332697,0.403994,0.337639,0.353681,0.337924,0.313280,0.274554,0.481630,0.269575,0.399998,0.265237,0.346075,0.260220,0.297676,0.228014,0.497117,0.215460,0.425149,0.206305,0.371126,0.197784,0.326535,0.184819,0.519010,0.163514,0.461667,0.153237,0.420372,0.145443,0.381677,1572669379962
0.267888,0.663186,0.340392,0.616240,0.381736,0.560601,0.410741,0.509937,0.445994,0.456175,0.324106,0.466550,0.332522,0.390206,0.338085,0.340049,0.340224,0.299860,0.275239,0.468446,0.270247,0.386396,0.266754,0.332140,0.263262,0.285224,0.228705,0.483519,0.215002,0.411328,0.204940,0.357129,0.197234,0.312001,0.185438,0.505760,0.164993,0.447690,0.154387,0.407694,0.147070,0.370097,1572669380079
0.267708,0.648793,0.340920,0.601795,0.383223,0.547199,0.410914,0.496576,0.445862,0.443400,0.325978,0.453392,0.335006,0.377180,0.339142,0.326405,0.340321,0.284504,0.276617,0.455521,0.271952,0.371758,0.267823,0.317715,0.264652,0.269285,0.230023,0.470975,0.215945,0.397906,0.205387,0.343256,0.198285,0.296509,0.186533,0.493280,0.166582,0.434504,0.156412,0.393748,0.149915,0.355227,1572669380196
0.270624,0.634727,0.343270,0.586607,0.385017,0.532412,0.413589,0.481332,0.447522,0.428036,0.327336,0.440104,0.336612,0.363081,0.341649,0.312149,0.343547,0.270745,0.278723,0.441814,0.273673,0.358113,0.269770,0.304237,0.266824,0.256198,0.232037,0.457195,0.218542,0.383813,0.208614,0.329874,0.201555,0.283835,0.188391,0.479856,0.168636,0.420092,0.158022,0.379831,0.150846,0.341744,1572669380311
0.270343,0.620172,0.343841,0.572594,0.385828,0.517952,0.413882,0.467819,0.448910,0.414413,0.328337,0.425114,0.337694,0.348776,0.341991,0.297997,0.342902,0.256262,0.279464,0.427646,0.274558,0.343637,0.270131,0.289692,0.266311,0.241274,0.232852,0.443195,0.218677,0.369213,0.208333,0.314991,0.201174,0.269069,0.189167,0.465240,0.169341,0.405388,0.159528,0.365099,0.153199,0.327670,1572669380436
0.276568,0.607920,0.348085,0.559569,0.388336,0.504890,0.417786,0.454094,0.452122,0.401433,0.328974,0.416047,0.338265,0.337148,0.343743,0.285080,0.346095,0.243844,0.281231,0.418103,0.276037,0.333036,0.272098,0.277243,0.268971,0.228110,0.235207,0.432822,0.221752,0.358807,0.212156,0.303636,0.205589,0.257177,0.192898,0.453896,0.173428,0.394797,0.162462,0.353609,0.155653,0.315532,1572669380553
0.277637,0.596269,0.348755,0.549402,0.389865,0.494160,0.419495,0.441462,0.458162,0.388141,0.332150,0.403868,0.340513,0.325896,0.345194,0.273144,0.346758,0.230337,0.283465,0.405946,0.278697,0.321370,0.275068,0.265735,0.272358,0.215087,0.237025,0.420322,0.222827,0.347104,0.212691,0.292845,0.205794,0.246221,0.193738,0.440616,0.174190,0.381392,0.163797,0.341072,0.158013,0.303329,1572669380665
0.283258,0.582013,0.353722,0.535014,0.395317,0.479344,0.424135,0.427438,0.460488,0.373443,0.337271,0.389885,0.345758,0.312757,0.349641,0.259506,0.350756,0.216514,0.289726,0.392485,0.285602,0.308217,0.281321,0.252340,0.278267,0.201478,0.243958,0.406742,0.230338,0.332774,0.220410,0.278213,0.214278,0.231719,0.200514,0.426787,0.181720,0.366956,0.171612,0.325915,0.165894,0.287616,1572669380778
0.288839,0.569755,0.360289,0.521494,0.401659,0.465736,0.431889,0.413366,0.468481,0.359740,0.341271,0.378947,0.349273,0.300917,0.353877,0.247821,0.355346,0.205066,0.293633,0.381435,0.289500,0.296381,0.286068,0.240038,0.283106,0.190067,0.247774,0.395337,0.233852,0.319839,0.224420,0.264522,0.218147,0.218254,0.205441,0.414605,0.186193,0.353478,0.175640,0.312655,0.169516,0.274956,1572669380893
0.296486,0.553681,0.366631,0.506470,0.408456,0.452652,0.438139,0.401061,0.475478,0.347686,0.348067,0.362401,0.355901,0.286638,0.360272,0.233571,0.362221,0.190528,0.301250,0.365651,0.296849,0.281239,0.292592,0.225126,0.290195,0.173734,0.256747,0.379728,0.243207,0.305155,0.232943,0.250702,0.227043,0.204456,0.214359,0.399327,0.194810,0.339168,0.184920,0.297733,0.179343,0.260021,1572669381011
0.301941,0.542106,0.374043,0.496670,0.413272,0.442224,0.442406,0.390814,0.480413,0.337935,0.354417,0.353883,0.362800,0.276082,0.367616,0.224179,0.369754,0.182097,0.307014,0.355746,0.301506,0.270753,0.297963,0.214877,0.295300,0.164415,0.261154,0.369921,0.246411,0.295334,0.236503,0.240921,0.229206,0.195037,0.218838,0.389270,0.198565,0.329462,0.187812,0.288454,0.181132,0.251044,1572669381125
